Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Sucrose
Formula,C12H22O11
Molecular Weight (g/mol),342.241
Sample Weight (g),1.0428
Water Temp (deg C),24.20
Room Temp (deg C),24.26
Water Volume (L),2.0
Wire Before (g),0.027
Wire After (g),0.018
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.20
60.00,24.19
90.00,24.18
120.00,24.19
150.00,24.22
180.00,24.20
210.00,24.19
240.00,24.17
270.00,24.20
300.00,24.20
330.00,24.54
360.00,25.06
390.00,25.43
420.00,25.68
450.00,25.80
480.00,25.86
510.00,25.90
540.00,25.90
570.00,25.90
600.00,25.92
630.00,25.93
660.00,25.94
690.00,25.95
720.00,25.94
750.00,25.93
780.00,25.93
810.00,25.94
840.00,25.91
870.00,25.93
900.00,25.94
930.00,25.90
960.00,25.92
