Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Lauric Acid
Formula,C12H24O2
Molecular Weight (g/mol),200.311
Sample Weight (g),0.9790
Water Temp (deg C),24.20
Room Temp (deg C),24.79
Water Volume (L),2.0
Wire Before (g),0.026
Wire After (g),0.017
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.22
60.00,24.19
90.00,24.22
120.00,24.23
150.00,24.20
180.00,24.22
210.00,24.22
240.00,24.23
270.00,24.23
300.00,24.23
330.00,24.93
360.00,26.04
390.00,26.81
420.00,27.29
450.00,27.57
480.00,27.71
510.00,27.78
540.00,27.83
570.00,27.87
600.00,27.88
630.00,27.88
660.00,27.85
690.00,27.87
720.00,27.88
750.00,27.87
780.00,27.85
810.00,27.85
840.00,27.84
870.00,27.84
900.00,27.86
930.00,27.87
960.00,27.85
