Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,α-D-Glucose
Formula,C6H12O6
Molecular Weight (g/mol),180.126
Sample Weight (g),1.0556
Water Temp (deg C),24.20
Room Temp (deg C),22.26
Water Volume (L),2.0
Wire Before (g),0.026
Wire After (g),0.017
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.20
60.00,24.20
90.00,24.19
120.00,24.20
150.00,24.20
180.00,24.21
210.00,24.21
240.00,24.19
270.00,24.21
300.00,24.19
330.00,24.54
360.00,25.01
390.00,25.39
420.00,25.60
450.00,25.72
480.00,25.77
510.00,25.82
540.00,25.83
570.00,25.86
600.00,25.83
630.00,25.83
660.00,25.84
690.00,25.85
720.00,25.84
750.00,25.85
780.00,25.84
810.00,25.83
840.00,25.84
870.00,25.82
900.00,25.82
930.00,25.80
960.00,25.82
