Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Naphthalene
Formula,C10H8
Molecular Weight (g/mol),128.174
Sample Weight (g),1.0727
Water Temp (deg C),24.20
Room Temp (deg C),25.08
Water Volume (L),2.0
Wire Before (g),0.023
Wire After (g),0.016
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.19
60.00,24.19
90.00,24.19
120.00,24.20
150.00,24.20
180.00,24.20
210.00,24.20
240.00,24.22
270.00,24.22
300.00,24.20
330.00,25.09
360.00,26.38
390.00,27.34
420.00,27.89
450.00,28.22
480.00,28.39
510.00,28.49
540.00,28.54
570.00,28.58
600.00,28.59
630.00,28.59
660.00,28.59
690.00,28.56
720.00,28.58
750.00,28.57
780.00,28.58
810.00,28.58
840.00,28.55
870.00,28.56
900.00,28.56
930.00,28.54
960.00,28.54
