Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Fumaric Acid
Formula,C4H4O4
Molecular Weight (g/mol),116.052
Sample Weight (g),0.9071
Water Temp (deg C),24.40
Room Temp (deg C),25.22
Water Volume (L),2.0
Wire Before (g),0.020
Wire After (g),0.017
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.38
60.00,24.38
90.00,24.42
120.00,24.41
150.00,24.40
180.00,24.39
210.00,24.43
240.00,24.41
270.00,24.43
300.00,24.41
330.00,24.64
360.00,24.93
390.00,25.17
420.00,25.30
450.00,25.40
480.00,25.45
510.00,25.45
540.00,25.45
570.00,25.47
600.00,25.48
630.00,25.48
660.00,25.49
690.00,25.49
720.00,25.49
750.00,25.49
780.00,25.45
810.00,25.48
840.00,25.47
870.00,25.48
900.00,25.46
930.00,25.45
960.00,25.44
