Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Stearic Acid
Formula,C18H36O2
Molecular Weight (g/mol),284.473
Sample Weight (g),1.0670
Water Temp (deg C),24.40
Room Temp (deg C),22.02
Water Volume (L),2.0
Wire Before (g),0.021
Wire After (g),0.016
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.39
60.00,24.38
90.00,24.39
120.00,24.40
150.00,24.40
180.00,24.38
210.00,24.38
240.00,24.38
270.00,24.39
300.00,24.37
330.00,25.23
360.00,26.49
390.00,27.44
420.00,28.00
450.00,28.29
480.00,28.45
510.00,28.54
540.00,28.59
570.00,28.64
600.00,28.62
630.00,28.65
660.00,28.62
690.00,28.63
720.00,28.64
750.00,28.64
780.00,28.63
810.00,28.64
840.00,28.60
870.00,28.61
900.00,28.60
930.00,28.59
960.00,28.61
