Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Stearic Acid
Formula,C18H36O2
Molecular Weight (g/mol),284.473
Sample Weight (g),1.0749
Water Temp (deg C),24.10
Room Temp (deg C),25.09
Water Volume (L),2.0
Wire Before (g),0.026
Wire After (g),0.019
=====,=====
Time (s),Temperature (C)
0.00,24.10
30.00,24.08
60.00,24.10
90.00,24.11
120.00,24.09
150.00,24.11
180.00,24.08
210.00,24.10
240.00,24.09
270.00,24.09
300.00,24.10
330.00,24.98
360.00,26.25
390.00,27.17
420.00,27.76
450.00,28.06
480.00,28.25
510.00,28.33
540.00,28.38
570.00,28.41
600.00,28.41
630.00,28.43
660.00,28.43
690.00,28.42
720.00,28.43
750.00,28.41
780.00,28.41
810.00,28.44
840.00,28.41
870.00,28.44
900.00,28.42
930.00,28.40
960.00,28.41
