Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Azulene
Formula,C10H8
Molecular Weight (g/mol),128.174
Sample Weight (g),1.0038
Water Temp (deg C),24.30
Room Temp (deg C),22.54
Water Volume (L),2.0
Wire Before (g),0.029
Wire After (g),0.025
=====,=====
Time (s),Temperature (C)
0.00,24.30
30.00,24.29
60.00,24.32
90.00,24.30
120.00,24.29
150.00,24.32
180.00,24.31
210.00,24.29
240.00,24.31
270.00,24.31
300.00,24.31
330.00,25.12
360.00,26.40
390.00,27.27
420.00,27.85
450.00,28.17
480.00,28.33
510.00,28.40
540.00,28.43
570.00,28.48
600.00,28.49
630.00,28.48
660.00,28.48
690.00,28.48
720.00,28.49
750.00,28.49
780.00,28.45
810.00,28.48
840.00,28.46
870.00,28.46
900.00,28.47
930.00,28.44
960.00,28.44
