Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Azulene
Formula,C10H8
Molecular Weight (g/mol),128.174
Sample Weight (g),1.0205
Water Temp (deg C),24.20
Room Temp (deg C),23.78
Water Volume (L),2.0
Wire Before (g),0.024
Wire After (g),0.016
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.18
60.00,24.21
90.00,24.18
120.00,24.19
150.00,24.20
180.00,24.19
210.00,24.19
240.00,24.20
270.00,24.21
300.00,24.21
330.00,25.06
360.00,26.33
390.00,27.25
420.00,27.78
450.00,28.11
480.00,28.27
510.00,28.37
540.00,28.42
570.00,28.45
600.00,28.44
630.00,28.46
660.00,28.45
690.00,28.45
720.00,28.44
750.00,28.45
780.00,28.46
810.00,28.44
840.00,28.43
870.00,28.43
900.00,28.42
930.00,28.42
960.00,28.41
