Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,β-D-Fructose
Formula,C6H12O6
Molecular Weight (g/mol),180.126
Sample Weight (g),1.0188
Water Temp (deg C),24.20
Room Temp (deg C),23.13
Water Volume (L),2.0
Wire Before (g),0.030
Wire After (g),0.024
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.21
60.00,24.18
90.00,24.22
120.00,24.19
150.00,24.21
180.00,24.19
210.00,24.18
240.00,24.18
270.00,24.18
300.00,24.19
330.00,24.50
360.00,25.00
390.00,25.32
420.00,25.55
450.00,25.68
480.00,25.73
510.00,25.77
540.00,25.77
570.00,25.78
600.00,25.80
630.00,25.81
660.00,25.81
690.00,25.78
720.00,25.78
750.00,25.78
780.00,25.79
810.00,25.80
840.00,25.80
870.00,25.77
900.00,25.76
930.00,25.78
960.00,25.77
