Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,α-D-Galactose
Formula,C6H12O6
Molecular Weight (g/mol),180.126
Sample Weight (g),1.0805
Water Temp (deg C),24.40
Room Temp (deg C),22.10
Water Volume (L),2.0
Wire Before (g),0.025
Wire After (g),0.020
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.39
60.00,24.37
90.00,24.37
120.00,24.37
150.00,24.40
180.00,24.39
210.00,24.39
240.00,24.38
270.00,24.38
300.00,24.36
330.00,24.70
360.00,25.21
390.00,25.58
420.00,25.81
450.00,25.95
480.00,25.99
510.00,26.05
540.00,26.07
570.00,26.05
600.00,26.09
630.00,26.07
660.00,26.06
690.00,26.07
720.00,26.05
750.00,26.05
780.00,26.04
810.00,26.05
840.00,26.06
870.00,26.06
900.00,26.06
930.00,26.03
960.00,26.02
