Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Sucrose
Formula,C12H22O11
Molecular Weight (g/mol),342.241
Sample Weight (g),0.9981
Water Temp (deg C),24.20
Room Temp (deg C),23.95
Water Volume (L),2.0
Wire Before (g),0.029
Wire After (g),0.026
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.21
60.00,24.20
90.00,24.19
120.00,24.21
150.00,24.21
180.00,24.20
210.00,24.20
240.00,24.19
270.00,24.20
300.00,24.20
330.00,24.54
360.00,25.04
390.00,25.39
420.00,25.59
450.00,25.73
480.00,25.80
510.00,25.82
540.00,25.85
570.00,25.84
600.00,25.84
630.00,25.86
660.00,25.86
690.00,25.87
720.00,25.85
750.00,25.85
780.00,25.84
810.00,25.84
840.00,25.84
870.00,25.84
900.00,25.82
930.00,25.84
960.00,25.83
