Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,β-D-Fructose
Formula,C6H12O6
Molecular Weight (g/mol),180.126
Sample Weight (g),1.0779
Water Temp (deg C),24.40
Room Temp (deg C),22.44
Water Volume (L),2.0
Wire Before (g),0.023
Wire After (g),0.017
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.38
60.00,24.39
90.00,24.41
120.00,24.41
150.00,24.41
180.00,24.40
210.00,24.39
240.00,24.40
270.00,24.38
300.00,24.39
330.00,24.72
360.00,25.25
390.00,25.59
420.00,25.81
450.00,25.94
480.00,26.01
510.00,26.03
540.00,26.07
570.00,26.07
600.00,26.10
630.00,26.07
660.00,26.06
690.00,26.06
720.00,26.08
750.00,26.06
780.00,26.07
810.00,26.10
840.00,26.09
870.00,26.07
900.00,26.05
930.00,26.06
960.00,26.09
