Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Benzoic Acid
Formula,C7H6O2
Molecular Weight (g/mol),122.113
Sample Weight (g),1.0679
Water Temp (deg C),24.40
Room Temp (deg C),25.32
Water Volume (L),2.0
Wire Before (g),0.029
Wire After (g),0.022
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.39
60.00,24.38
90.00,24.41
120.00,24.39
150.00,24.41
180.00,24.41
210.00,24.39
240.00,24.41
270.00,24.39
300.00,24.42
330.00,24.96
360.00,25.82
390.00,26.46
420.00,26.82
450.00,27.04
480.00,27.17
510.00,27.22
540.00,27.24
570.00,27.26
600.00,27.26
630.00,27.29
660.00,27.26
690.00,27.28
720.00,27.27
750.00,27.27
780.00,27.27
810.00,27.25
840.00,27.25
870.00,27.28
900.00,27.25
930.00,27.26
960.00,27.24
