Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Capric Acid
Formula,C10H20O2
Molecular Weight (g/mol),172.257
Sample Weight (g),1.0235
Water Temp (deg C),24.40
Room Temp (deg C),23.65
Water Volume (L),2.0
Wire Before (g),0.027
Wire After (g),0.020
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.40
60.00,24.39
90.00,24.38
120.00,24.39
150.00,24.38
180.00,24.39
210.00,24.39
240.00,24.38
270.00,24.37
300.00,24.39
330.00,25.11
360.00,26.19
390.00,26.99
420.00,27.49
450.00,27.76
480.00,27.87
510.00,27.95
540.00,28.02
570.00,28.02
600.00,28.02
630.00,28.02
660.00,28.03
690.00,28.01
720.00,28.03
750.00,28.03
780.00,28.03
810.00,28.02
840.00,28.02
870.00,28.02
900.00,28.02
930.00,28.01
960.00,28.00
