Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Azulene
Formula,C10H8
Molecular Weight (g/mol),128.174
Sample Weight (g),1.0848
Water Temp (deg C),24.20
Room Temp (deg C),24.77
Water Volume (L),2.0
Wire Before (g),0.024
Wire After (g),0.017
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.22
60.00,24.18
90.00,24.20
120.00,24.19
150.00,24.20
180.00,24.18
210.00,24.21
240.00,24.20
270.00,24.21
300.00,24.22
330.00,25.10
360.00,26.45
390.00,27.45
420.00,28.05
450.00,28.39
480.00,28.57
510.00,28.66
540.00,28.68
570.00,28.71
600.00,28.72
630.00,28.73
660.00,28.73
690.00,28.73
720.00,28.76
750.00,28.72
780.00,28.72
810.00,28.74
840.00,28.74
870.00,28.74
900.00,28.71
930.00,28.71
960.00,28.71
