Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Stearic Acid
Formula,C18H36O2
Molecular Weight (g/mol),284.473
Sample Weight (g),1.0871
Water Temp (deg C),24.20
Room Temp (deg C),22.71
Water Volume (L),2.0
Wire Before (g),0.025
Wire After (g),0.017
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.19
60.00,24.20
90.00,24.20
120.00,24.21
150.00,24.20
180.00,24.20
210.00,24.20
240.00,24.18
270.00,24.18
300.00,24.21
330.00,25.06
360.00,26.37
390.00,27.31
420.00,27.88
450.00,28.19
480.00,28.37
510.00,28.46
540.00,28.52
570.00,28.54
600.00,28.57
630.00,28.55
660.00,28.54
690.00,28.56
720.00,28.54
750.00,28.55
780.00,28.52
810.00,28.54
840.00,28.52
870.00,28.53
900.00,28.53
930.00,28.51
960.00,28.52
