Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,β-D-Fructose
Formula,C6H12O6
Molecular Weight (g/mol),180.126
Sample Weight (g),0.9434
Water Temp (deg C),24.40
Room Temp (deg C),23.03
Water Volume (L),2.0
Wire Before (g),0.020
Wire After (g),0.015
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.40
60.00,24.40
90.00,24.41
120.00,24.39
150.00,24.41
180.00,24.39
210.00,24.39
240.00,24.40
270.00,24.40
300.00,24.41
330.00,24.68
360.00,25.13
390.00,25.46
420.00,25.64
450.00,25.75
480.00,25.84
510.00,25.86
540.00,25.85
570.00,25.87
600.00,25.90
630.00,25.87
660.00,25.88
690.00,25.86
720.00,25.87
750.00,25.86
780.00,25.86
810.00,25.88
840.00,25.87
870.00,25.87
900.00,25.84
930.00,25.88
960.00,25.87
