Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Myristic Acid
Formula,C14H28O2
Molecular Weight (g/mol),228.365
Sample Weight (g),1.0049
Water Temp (deg C),24.20
Room Temp (deg C),23.37
Water Volume (L),2.0
Wire Before (g),0.030
Wire After (g),0.022
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.20
60.00,24.19
90.00,24.19
120.00,24.21
150.00,24.21
180.00,24.21
210.00,24.20
240.00,24.19
270.00,24.18
300.00,24.20
330.00,24.97
360.00,26.11
390.00,26.94
420.00,27.47
450.00,27.73
480.00,27.88
510.00,27.99
540.00,28.00
570.00,28.05
600.00,28.03
630.00,28.06
660.00,28.04
690.00,28.04
720.00,28.03
750.00,28.05
780.00,28.04
810.00,28.05
840.00,28.02
870.00,28.05
900.00,28.01
930.00,28.04
960.00,28.02
