Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Stearic Acid
Formula,C18H36O2
Molecular Weight (g/mol),284.473
Sample Weight (g),0.9549
Water Temp (deg C),24.40
Room Temp (deg C),23.58
Water Volume (L),2.0
Wire Before (g),0.029
Wire After (g),0.023
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.42
60.00,24.38
90.00,24.39
120.00,24.40
150.00,24.40
180.00,24.39
210.00,24.41
240.00,24.41
270.00,24.40
300.00,24.41
330.00,25.16
360.00,26.32
390.00,27.14
420.00,27.64
450.00,27.93
480.00,28.06
510.00,28.17
540.00,28.20
570.00,28.22
600.00,28.23
630.00,28.22
660.00,28.22
690.00,28.23
720.00,28.20
750.00,28.19
780.00,28.21
810.00,28.22
840.00,28.19
870.00,28.19
900.00,28.19
930.00,28.19
960.00,28.22
