Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Myristic Acid
Formula,C14H28O2
Molecular Weight (g/mol),228.365
Sample Weight (g),1.0931
Water Temp (deg C),24.10
Room Temp (deg C),25.05
Water Volume (L),2.0
Wire Before (g),0.029
Wire After (g),0.023
=====,=====
Time (s),Temperature (C)
0.00,24.10
30.00,24.11
60.00,24.11
90.00,24.09
120.00,24.10
150.00,24.11
180.00,24.11
210.00,24.12
240.00,24.12
270.00,24.11
300.00,24.12
330.00,24.94
360.00,26.18
390.00,27.12
420.00,27.64
450.00,27.98
480.00,28.15
510.00,28.24
540.00,28.27
570.00,28.29
600.00,28.31
630.00,28.33
660.00,28.33
690.00,28.30
720.00,28.32
750.00,28.31
780.00,28.32
810.00,28.32
840.00,28.31
870.00,28.32
900.00,28.29
930.00,28.28
960.00,28.29
