Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Azulene
Formula,C10H8
Molecular Weight (g/mol),128.174
Sample Weight (g),1.0370
Water Temp (deg C),24.30
Room Temp (deg C),24.13
Water Volume (L),2.0
Wire Before (g),0.028
Wire After (g),0.019
=====,=====
Time (s),Temperature (C)
0.00,24.30
30.00,24.32
60.00,24.31
90.00,24.30
120.00,24.31
150.00,24.31
180.00,24.30
210.00,24.28
240.00,24.31
270.00,24.28
300.00,24.29
330.00,25.17
360.00,26.44
390.00,27.42
420.00,27.96
450.00,28.30
480.00,28.48
510.00,28.57
540.00,28.62
570.00,28.62
600.00,28.64
630.00,28.64
660.00,28.65
690.00,28.62
720.00,28.65
750.00,28.65
780.00,28.64
810.00,28.64
840.00,28.64
870.00,28.62
900.00,28.61
930.00,28.61
960.00,28.59
