Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Palmitic Acid
Formula,C16H32O2
Molecular Weight (g/mol),256.419
Sample Weight (g),1.0306
Water Temp (deg C),24.40
Room Temp (deg C),24.45
Water Volume (L),2.0
Wire Before (g),0.027
Wire After (g),0.021
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.41
60.00,24.38
90.00,24.39
120.00,24.42
150.00,24.42
180.00,24.39
210.00,24.40
240.00,24.38
270.00,24.40
300.00,24.39
330.00,25.21
360.00,26.42
390.00,27.31
420.00,27.82
450.00,28.12
480.00,28.29
510.00,28.37
540.00,28.42
570.00,28.43
600.00,28.46
630.00,28.46
660.00,28.44
690.00,28.44
720.00,28.44
750.00,28.47
780.00,28.43
810.00,28.45
840.00,28.45
870.00,28.45
900.00,28.42
930.00,28.43
960.00,28.43
