Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Naphthalene
Formula,C10H8
Molecular Weight (g/mol),128.174
Sample Weight (g),1.0629
Water Temp (deg C),24.10
Room Temp (deg C),23.78
Water Volume (L),2.0
Wire Before (g),0.029
Wire After (g),0.024
=====,=====
Time (s),Temperature (C)
0.00,24.10
30.00,24.12
60.00,24.10
90.00,24.11
120.00,24.12
150.00,24.11
180.00,24.11
210.00,24.09
240.00,24.09
270.00,24.10
300.00,24.09
330.00,24.97
360.00,26.26
390.00,27.18
420.00,27.77
450.00,28.08
480.00,28.25
510.00,28.33
540.00,28.41
570.00,28.39
600.00,28.42
630.00,28.44
660.00,28.44
690.00,28.42
720.00,28.43
750.00,28.41
780.00,28.42
810.00,28.41
840.00,28.40
870.00,28.39
900.00,28.41
930.00,28.40
960.00,28.38
