Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Fumaric Acid
Formula,C4H4O4
Molecular Weight (g/mol),116.052
Sample Weight (g),1.0095
Water Temp (deg C),24.20
Room Temp (deg C),23.22
Water Volume (L),2.0
Wire Before (g),0.027
Wire After (g),0.018
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.22
60.00,24.20
90.00,24.19
120.00,24.20
150.00,24.19
180.00,24.21
210.00,24.20
240.00,24.18
270.00,24.17
300.00,24.20
330.00,24.41
360.00,24.79
390.00,25.01
420.00,25.20
450.00,25.27
480.00,25.33
510.00,25.33
540.00,25.36
570.00,25.37
600.00,25.35
630.00,25.36
660.00,25.37
690.00,25.35
720.00,25.34
750.00,25.37
780.00,25.35
810.00,25.37
840.00,25.33
870.00,25.36
900.00,25.34
930.00,25.36
960.00,25.36
