Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,α-D-Glucose
Formula,C6H12O6
Molecular Weight (g/mol),180.126
Sample Weight (g),1.0878
Water Temp (deg C),24.40
Room Temp (deg C),23.96
Water Volume (L),2.0
Wire Before (g),0.030
Wire After (g),0.022
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.42
60.00,24.42
90.00,24.38
120.00,24.39
150.00,24.40
180.00,24.42
210.00,24.40
240.00,24.38
270.00,24.41
300.00,24.39
330.00,24.74
360.00,25.25
390.00,25.63
420.00,25.84
450.00,25.98
480.00,26.05
510.00,26.07
540.00,26.11
570.00,26.10
600.00,26.12
630.00,26.11
660.00,26.13
690.00,26.12
720.00,26.10
750.00,26.09
780.00,26.10
810.00,26.09
840.00,26.11
870.00,26.12
900.00,26.11
930.00,26.11
960.00,26.08
