Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,α-D-Glucose
Formula,C6H12O6
Molecular Weight (g/mol),180.126
Sample Weight (g),0.9454
Water Temp (deg C),24.30
Room Temp (deg C),24.64
Water Volume (L),2.0
Wire Before (g),0.025
Wire After (g),0.021
=====,=====
Time (s),Temperature (C)
0.00,24.30
30.00,24.29
60.00,24.31
90.00,24.31
120.00,24.29
150.00,24.30
180.00,24.28
210.00,24.30
240.00,24.29
270.00,24.30
300.00,24.28
330.00,24.60
360.00,25.03
390.00,25.38
420.00,25.54
450.00,25.66
480.00,25.74
510.00,25.76
540.00,25.78
570.00,25.77
600.00,25.77
630.00,25.78
660.00,25.78
690.00,25.79
720.00,25.78
750.00,25.78
780.00,25.78
810.00,25.80
840.00,25.80
870.00,25.77
900.00,25.77
930.00,25.81
960.00,25.77
