Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Naphthalene
Formula,C10H8
Molecular Weight (g/mol),128.174
Sample Weight (g),0.9529
Water Temp (deg C),24.30
Room Temp (deg C),23.83
Water Volume (L),2.0
Wire Before (g),0.025
Wire After (g),0.022
=====,=====
Time (s),Temperature (C)
0.00,24.30
30.00,24.32
60.00,24.31
90.00,24.30
120.00,24.30
150.00,24.29
180.00,24.30
210.00,24.31
240.00,24.30
270.00,24.30
300.00,24.29
330.00,25.08
360.00,26.22
390.00,27.05
420.00,27.56
450.00,27.85
480.00,28.02
510.00,28.11
540.00,28.14
570.00,28.16
600.00,28.17
630.00,28.15
660.00,28.16
690.00,28.16
720.00,28.15
750.00,28.17
780.00,28.18
810.00,28.16
840.00,28.17
870.00,28.16
900.00,28.14
930.00,28.14
960.00,28.16
