Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Maleic Acid
Formula,C4H4O4
Molecular Weight (g/mol),116.052
Sample Weight (g),1.0759
Water Temp (deg C),24.40
Room Temp (deg C),23.72
Water Volume (L),2.0
Wire Before (g),0.028
Wire After (g),0.024
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.40
60.00,24.38
90.00,24.42
120.00,24.40
150.00,24.41
180.00,24.39
210.00,24.39
240.00,24.40
270.00,24.38
300.00,24.39
330.00,24.67
360.00,25.02
390.00,25.31
420.00,25.48
450.00,25.59
480.00,25.61
510.00,25.66
540.00,25.64
570.00,25.68
600.00,25.66
630.00,25.69
660.00,25.65
690.00,25.66
720.00,25.67
750.00,25.67
780.00,25.65
810.00,25.67
840.00,25.65
870.00,25.65
900.00,25.68
930.00,25.66
960.00,25.64
