Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Naphthalene
Formula,C10H8
Molecular Weight (g/mol),128.174
Sample Weight (g),0.9838
Water Temp (deg C),24.40
Room Temp (deg C),25.25
Water Volume (L),2.0
Wire Before (g),0.027
Wire After (g),0.022
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.39
60.00,24.39
90.00,24.41
120.00,24.42
150.00,24.40
180.00,24.41
210.00,24.39
240.00,24.40
270.00,24.41
300.00,24.39
330.00,25.20
360.00,26.41
390.00,27.28
420.00,27.79
450.00,28.10
480.00,28.23
510.00,28.34
540.00,28.39
570.00,28.41
600.00,28.40
630.00,28.42
660.00,28.40
690.00,28.43
720.00,28.39
750.00,28.41
780.00,28.40
810.00,28.40
840.00,28.41
870.00,28.40
900.00,28.40
930.00,28.38
960.00,28.38
