Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Benzoic Acid
Formula,C7H6O2
Molecular Weight (g/mol),122.113
Sample Weight (g),0.9972
Water Temp (deg C),24.10
Room Temp (deg C),24.35
Water Volume (L),2.0
Wire Before (g),0.020
Wire After (g),0.011
=====,=====
Time (s),Temperature (C)
0.00,24.10
30.00,24.09
60.00,24.10
90.00,24.11
120.00,24.09
150.00,24.09
180.00,24.09
210.00,24.12
240.00,24.09
270.00,24.10
300.00,24.12
330.00,24.64
360.00,25.43
390.00,26.02
420.00,26.36
450.00,26.57
480.00,26.65
510.00,26.71
540.00,26.77
570.00,26.77
600.00,26.76
630.00,26.76
660.00,26.79
690.00,26.79
720.00,26.79
750.00,26.78
780.00,26.79
810.00,26.76
840.00,26.78
870.00,26.77
900.00,26.79
930.00,26.75
960.00,26.75
