Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Capric Acid
Formula,C10H20O2
Molecular Weight (g/mol),172.257
Sample Weight (g),0.9012
Water Temp (deg C),24.10
Room Temp (deg C),24.79
Water Volume (L),2.0
Wire Before (g),0.022
Wire After (g),0.017
=====,=====
Time (s),Temperature (C)
0.00,24.10
30.00,24.11
60.00,24.10
90.00,24.10
120.00,24.11
150.00,24.13
180.00,24.13
210.00,24.09
240.00,24.11
270.00,24.13
300.00,24.12
330.00,24.76
360.00,25.74
390.00,26.40
420.00,26.84
450.00,27.06
480.00,27.20
510.00,27.28
540.00,27.32
570.00,27.31
600.00,27.34
630.00,27.33
660.00,27.34
690.00,27.33
720.00,27.34
750.00,27.35
780.00,27.35
810.00,27.31
840.00,27.34
870.00,27.33
900.00,27.30
930.00,27.31
960.00,27.33
