Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Capric Acid
Formula,C10H20O2
Molecular Weight (g/mol),172.257
Sample Weight (g),1.0982
Water Temp (deg C),24.20
Room Temp (deg C),24.83
Water Volume (L),2.0
Wire Before (g),0.020
Wire After (g),0.018
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.19
60.00,24.19
90.00,24.18
120.00,24.18
150.00,24.21
180.00,24.21
210.00,24.18
240.00,24.18
270.00,24.18
300.00,24.21
330.00,24.97
360.00,26.17
390.00,27.00
420.00,27.50
450.00,27.81
480.00,27.95
510.00,28.03
540.00,28.09
570.00,28.09
600.00,28.12
630.00,28.11
660.00,28.14
690.00,28.11
720.00,28.13
750.00,28.11
780.00,28.12
810.00,28.13
840.00,28.11
870.00,28.10
900.00,28.12
930.00,28.10
960.00,28.12
