Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Myristic Acid
Formula,C14H28O2
Molecular Weight (g/mol),228.365
Sample Weight (g),1.0458
Water Temp (deg C),24.20
Room Temp (deg C),24.85
Water Volume (L),2.0
Wire Before (g),0.025
Wire After (g),0.022
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.21
60.00,24.21
90.00,24.18
120.00,24.18
150.00,24.20
180.00,24.18
210.00,24.21
240.00,24.20
270.00,24.21
300.00,24.21
330.00,25.01
360.00,26.20
390.00,27.07
420.00,27.60
450.00,27.88
480.00,28.05
510.00,28.13
540.00,28.17
570.00,28.21
600.00,28.23
630.00,28.23
660.00,28.23
690.00,28.23
720.00,28.23
750.00,28.23
780.00,28.20
810.00,28.21
840.00,28.20
870.00,28.19
900.00,28.22
930.00,28.21
960.00,28.18
