Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Naphthalene
Formula,C10H8
Molecular Weight (g/mol),128.174
Sample Weight (g),1.0013
Water Temp (deg C),24.20
Room Temp (deg C),23.42
Water Volume (L),2.0
Wire Before (g),0.028
Wire After (g),0.026
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.19
60.00,24.20
90.00,24.20
120.00,24.21
150.00,24.19
180.00,24.20
210.00,24.20
240.00,24.18
270.00,24.21
300.00,24.20
330.00,25.00
360.00,26.21
390.00,27.11
420.00,27.64
450.00,27.93
480.00,28.09
510.00,28.17
540.00,28.24
570.00,28.24
600.00,28.25
630.00,28.26
660.00,28.27
690.00,28.26
720.00,28.27
750.00,28.25
780.00,28.26
810.00,28.25
840.00,28.25
870.00,28.23
900.00,28.24
930.00,28.22
960.00,28.24
