Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Palmitic Acid
Formula,C16H32O2
Molecular Weight (g/mol),256.419
Sample Weight (g),0.9536
Water Temp (deg C),24.20
Room Temp (deg C),23.84
Water Volume (L),2.0
Wire Before (g),0.022
Wire After (g),0.020
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.21
60.00,24.20
90.00,24.20
120.00,24.19
150.00,24.21
180.00,24.19
210.00,24.22
240.00,24.20
270.00,24.22
300.00,24.23
330.00,24.94
360.00,26.08
390.00,26.90
420.00,27.37
450.00,27.67
480.00,27.79
510.00,27.88
540.00,27.92
570.00,27.93
600.00,27.96
630.00,27.95
660.00,27.95
690.00,27.96
720.00,27.95
750.00,27.94
780.00,27.95
810.00,27.94
840.00,27.95
870.00,27.95
900.00,27.92
930.00,27.91
960.00,27.94
