Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Azulene
Formula,C10H8
Molecular Weight (g/mol),128.174
Sample Weight (g),0.9620
Water Temp (deg C),24.20
Room Temp (deg C),24.71
Water Volume (L),2.0
Wire Before (g),0.029
Wire After (g),0.026
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.20
60.00,24.21
90.00,24.19
120.00,24.18
150.00,24.18
180.00,24.19
210.00,24.21
240.00,24.20
270.00,24.20
300.00,24.17
330.00,25.00
360.00,26.18
390.00,27.06
420.00,27.58
450.00,27.88
480.00,28.03
510.00,28.13
540.00,28.18
570.00,28.19
600.00,28.22
630.00,28.21
660.00,28.21
690.00,28.21
720.00,28.21
750.00,28.21
780.00,28.21
810.00,28.21
840.00,28.19
870.00,28.19
900.00,28.18
930.00,28.19
960.00,28.17
