Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Capric Acid
Formula,C10H20O2
Molecular Weight (g/mol),172.257
Sample Weight (g),1.0078
Water Temp (deg C),24.10
Room Temp (deg C),25.59
Water Volume (L),2.0
Wire Before (g),0.030
Wire After (g),0.026
=====,=====
Time (s),Temperature (C)
0.00,24.10
30.00,24.10
60.00,24.11
90.00,24.11
120.00,24.12
150.00,24.11
180.00,24.12
210.00,24.13
240.00,24.10
270.00,24.10
300.00,24.13
330.00,24.83
360.00,25.92
390.00,26.68
420.00,27.16
450.00,27.44
480.00,27.56
510.00,27.63
540.00,27.67
570.00,27.70
600.00,27.69
630.00,27.70
660.00,27.71
690.00,27.73
720.00,27.71
750.00,27.73
780.00,27.72
810.00,27.71
840.00,27.71
870.00,27.71
900.00,27.72
930.00,27.72
960.00,27.71
