Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Fumaric Acid
Formula,C4H4O4
Molecular Weight (g/mol),116.052
Sample Weight (g),0.9112
Water Temp (deg C),24.40
Room Temp (deg C),25.32
Water Volume (L),2.0
Wire Before (g),0.025
Wire After (g),0.021
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.39
60.00,24.41
90.00,24.39
120.00,24.40
150.00,24.39
180.00,24.41
210.00,24.40
240.00,24.40
270.00,24.40
300.00,24.42
330.00,24.62
360.00,24.92
390.00,25.18
420.00,25.32
450.00,25.38
480.00,25.42
510.00,25.46
540.00,25.45
570.00,25.48
600.00,25.49
630.00,25.48
660.00,25.48
690.00,25.47
720.00,25.46
750.00,25.48
780.00,25.48
810.00,25.46
840.00,25.47
870.00,25.46
900.00,25.48
930.00,25.49
960.00,25.49
