Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Maleic Acid
Formula,C4H4O4
Molecular Weight (g/mol),116.052
Sample Weight (g),1.0404
Water Temp (deg C),24.10
Room Temp (deg C),22.66
Water Volume (L),2.0
Wire Before (g),0.025
Wire After (g),0.020
=====,=====
Time (s),Temperature (C)
0.00,24.10
30.00,24.10
60.00,24.11
90.00,24.12
120.00,24.11
150.00,24.12
180.00,24.11
210.00,24.12
240.00,24.12
270.00,24.11
300.00,24.11
330.00,24.35
360.00,24.71
390.00,24.96
420.00,25.13
450.00,25.25
480.00,25.29
510.00,25.32
540.00,25.32
570.00,25.30
600.00,25.31
630.00,25.34
660.00,25.33
690.00,25.32
720.00,25.31
750.00,25.33
780.00,25.33
810.00,25.33
840.00,25.29
870.00,25.32
900.00,25.31
930.00,25.31
960.00,25.32
