Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Naphthalene
Formula,C10H8
Molecular Weight (g/mol),128.174
Sample Weight (g),0.9072
Water Temp (deg C),24.10
Room Temp (deg C),23.61
Water Volume (L),2.0
Wire Before (g),0.023
Wire After (g),0.020
=====,=====
Time (s),Temperature (C)
0.00,24.10
30.00,24.10
60.00,24.11
90.00,24.11
120.00,24.08
150.00,24.07
180.00,24.07
210.00,24.09
240.00,24.11
270.00,24.11
300.00,24.10
330.00,24.81
360.00,25.92
390.00,26.73
420.00,27.19
450.00,27.47
480.00,27.62
510.00,27.71
540.00,27.75
570.00,27.78
600.00,27.76
630.00,27.79
660.00,27.77
690.00,27.78
720.00,27.78
750.00,27.75
780.00,27.78
810.00,27.75
840.00,27.78
870.00,27.77
900.00,27.74
930.00,27.74
960.00,27.75
