Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,β-D-Fructose
Formula,C6H12O6
Molecular Weight (g/mol),180.126
Sample Weight (g),1.0104
Water Temp (deg C),24.20
Room Temp (deg C),24.26
Water Volume (L),2.0
Wire Before (g),0.027
Wire After (g),0.021
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.20
60.00,24.19
90.00,24.19
120.00,24.22
150.00,24.19
180.00,24.22
210.00,24.19
240.00,24.20
270.00,24.21
300.00,24.22
330.00,24.51
360.00,25.02
390.00,25.34
420.00,25.54
450.00,25.67
480.00,25.73
510.00,25.79
540.00,25.80
570.00,25.80
600.00,25.81
630.00,25.80
660.00,25.81
690.00,25.82
720.00,25.80
750.00,25.82
780.00,25.81
810.00,25.80
840.00,25.78
870.00,25.81
900.00,25.80
930.00,25.82
960.00,25.80
