Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Fumaric Acid
Formula,C4H4O4
Molecular Weight (g/mol),116.052
Sample Weight (g),1.0788
Water Temp (deg C),24.40
Room Temp (deg C),25.49
Water Volume (L),2.0
Wire Before (g),0.029
Wire After (g),0.021
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.40
60.00,24.40
90.00,24.41
120.00,24.42
150.00,24.40
180.00,24.42
210.00,24.39
240.00,24.42
270.00,24.42
300.00,24.43
330.00,24.65
360.00,25.03
390.00,25.31
420.00,25.48
450.00,25.59
480.00,25.64
510.00,25.68
540.00,25.67
570.00,25.70
600.00,25.66
630.00,25.70
660.00,25.67
690.00,25.69
720.00,25.70
750.00,25.68
780.00,25.71
810.00,25.68
840.00,25.69
870.00,25.70
900.00,25.71
930.00,25.70
960.00,25.70
