Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,β-D-Fructose
Formula,C6H12O6
Molecular Weight (g/mol),180.126
Sample Weight (g),0.9374
Water Temp (deg C),24.40
Room Temp (deg C),25.45
Water Volume (L),2.0
Wire Before (g),0.022
Wire After (g),0.018
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.41
60.00,24.39
90.00,24.39
120.00,24.39
150.00,24.42
180.00,24.39
210.00,24.39
240.00,24.39
270.00,24.40
300.00,24.40
330.00,24.68
360.00,25.16
390.00,25.44
420.00,25.66
450.00,25.76
480.00,25.81
510.00,25.87
540.00,25.88
570.00,25.87
600.00,25.89
630.00,25.87
660.00,25.90
690.00,25.91
720.00,25.90
750.00,25.88
780.00,25.90
810.00,25.88
840.00,25.87
870.00,25.90
900.00,25.88
930.00,25.88
960.00,25.87
