Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Capric Acid
Formula,C10H20O2
Molecular Weight (g/mol),172.257
Sample Weight (g),0.9671
Water Temp (deg C),24.20
Room Temp (deg C),23.60
Water Volume (L),2.0
Wire Before (g),0.022
Wire After (g),0.017
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.21
60.00,24.21
90.00,24.22
120.00,24.20
150.00,24.18
180.00,24.20
210.00,24.20
240.00,24.22
270.00,24.19
300.00,24.19
330.00,24.90
360.00,25.90
390.00,26.65
420.00,27.13
450.00,27.36
480.00,27.53
510.00,27.57
540.00,27.62
570.00,27.64
600.00,27.64
630.00,27.65
660.00,27.64
690.00,27.64
720.00,27.66
750.00,27.66
780.00,27.63
810.00,27.64
840.00,27.64
870.00,27.63
900.00,27.63
930.00,27.61
960.00,27.61
