Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Lauric Acid
Formula,C12H24O2
Molecular Weight (g/mol),200.311
Sample Weight (g),1.0665
Water Temp (deg C),24.20
Room Temp (deg C),24.62
Water Volume (L),2.0
Wire Before (g),0.023
Wire After (g),0.021
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.20
60.00,24.20
90.00,24.19
120.00,24.21
150.00,24.21
180.00,24.21
210.00,24.21
240.00,24.21
270.00,24.18
300.00,24.21
330.00,24.99
360.00,26.18
390.00,27.04
420.00,27.56
450.00,27.86
480.00,28.00
510.00,28.09
540.00,28.13
570.00,28.15
600.00,28.18
630.00,28.17
660.00,28.18
690.00,28.17
720.00,28.18
750.00,28.17
780.00,28.17
810.00,28.16
840.00,28.14
870.00,28.13
900.00,28.14
930.00,28.14
960.00,28.13
