Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Sucrose
Formula,C12H22O11
Molecular Weight (g/mol),342.241
Sample Weight (g),1.0888
Water Temp (deg C),24.40
Room Temp (deg C),24.76
Water Volume (L),2.0
Wire Before (g),0.022
Wire After (g),0.017
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.41
60.00,24.40
90.00,24.41
120.00,24.41
150.00,24.41
180.00,24.42
210.00,24.39
240.00,24.38
270.00,24.41
300.00,24.40
330.00,24.76
360.00,25.30
390.00,25.69
420.00,25.94
450.00,26.07
480.00,26.15
510.00,26.18
540.00,26.20
570.00,26.22
600.00,26.22
630.00,26.22
660.00,26.21
690.00,26.22
720.00,26.22
750.00,26.20
780.00,26.21
810.00,26.22
840.00,26.22
870.00,26.20
900.00,26.21
930.00,26.23
960.00,26.22
