Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Benzoic Acid
Formula,C7H6O2
Molecular Weight (g/mol),122.113
Sample Weight (g),0.9280
Water Temp (deg C),24.10
Room Temp (deg C),24.61
Water Volume (L),2.0
Wire Before (g),0.023
Wire After (g),0.014
=====,=====
Time (s),Temperature (C)
0.00,24.10
30.00,24.10
60.00,24.08
90.00,24.10
120.00,24.09
150.00,24.12
180.00,24.12
210.00,24.10
240.00,24.10
270.00,24.09
300.00,24.09
330.00,24.59
360.00,25.34
390.00,25.88
420.00,26.23
450.00,26.39
480.00,26.48
510.00,26.55
540.00,26.58
570.00,26.58
600.00,26.58
630.00,26.61
660.00,26.62
690.00,26.61
720.00,26.58
750.00,26.59
780.00,26.61
810.00,26.61
840.00,26.58
870.00,26.58
900.00,26.59
930.00,26.60
960.00,26.57
