Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Maleic Acid
Formula,C4H4O4
Molecular Weight (g/mol),116.052
Sample Weight (g),0.9639
Water Temp (deg C),24.10
Room Temp (deg C),23.03
Water Volume (L),2.0
Wire Before (g),0.023
Wire After (g),0.017
=====,=====
Time (s),Temperature (C)
0.00,24.10
30.00,24.11
60.00,24.10
90.00,24.09
120.00,24.07
150.00,24.10
180.00,24.11
210.00,24.10
240.00,24.09
270.00,24.09
300.00,24.07
330.00,24.31
360.00,24.65
390.00,24.91
420.00,25.06
450.00,25.15
480.00,25.20
510.00,25.20
540.00,25.22
570.00,25.23
600.00,25.22
630.00,25.23
660.00,25.24
690.00,25.23
720.00,25.24
750.00,25.20
780.00,25.21
810.00,25.21
840.00,25.20
870.00,25.20
900.00,25.23
930.00,25.23
960.00,25.21
