Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,α-D-Glucose
Formula,C6H12O6
Molecular Weight (g/mol),180.126
Sample Weight (g),0.9956
Water Temp (deg C),24.20
Room Temp (deg C),25.53
Water Volume (L),2.0
Wire Before (g),0.020
Wire After (g),0.011
=====,=====
Time (s),Temperature (C)
0.00,24.20
30.00,24.22
60.00,24.22
90.00,24.19
120.00,24.19
150.00,24.20
180.00,24.21
210.00,24.18
240.00,24.21
270.00,24.22
300.00,24.19
330.00,24.52
360.00,24.99
390.00,25.35
420.00,25.53
450.00,25.65
480.00,25.71
510.00,25.77
540.00,25.78
570.00,25.78
600.00,25.79
630.00,25.79
660.00,25.77
690.00,25.79
720.00,25.77
750.00,25.78
780.00,25.79
810.00,25.78
840.00,25.79
870.00,25.81
900.00,25.79
930.00,25.77
960.00,25.79
