Website,https://asu-molecular-sciences-cloud-lab.github.io/bomb_calorimetry_v2/ 
Simulated Calorimeter,Parr #3757
Sample Name,Myristic Acid
Formula,C14H28O2
Molecular Weight (g/mol),228.365
Sample Weight (g),1.0072
Water Temp (deg C),24.40
Room Temp (deg C),22.86
Water Volume (L),2.0
Wire Before (g),0.027
Wire After (g),0.025
=====,=====
Time (s),Temperature (C)
0.00,24.40
30.00,24.40
60.00,24.42
90.00,24.41
120.00,24.41
150.00,24.39
180.00,24.40
210.00,24.41
240.00,24.39
270.00,24.38
300.00,24.40
330.00,25.18
360.00,26.34
390.00,27.17
420.00,27.68
450.00,27.93
480.00,28.10
510.00,28.18
540.00,28.20
570.00,28.23
600.00,28.24
630.00,28.26
660.00,28.24
690.00,28.24
720.00,28.24
750.00,28.26
780.00,28.26
810.00,28.22
840.00,28.22
870.00,28.22
900.00,28.21
930.00,28.21
960.00,28.21
